insee;gid;lon;lat
69266;2787;4,8836311;45,780340699999996
69266;1187;4,8832740999999995;45,7806858
69266;1799;4,8833722999999996;45,7808348
69389;2862;4,8119507;45,787115299999996
69389;660;4,8125522;45,787819999999996
69381;563;4,8363891;45,7715321
69381;1096;4,8363994;45,7715556
69381;1319;4,8227554999999995;45,7681957
69381;3248;4,8229448999999995;45,7682107
69259;1364;4,8853656999999995;45,7094699
69259;512;4,8988727999999995;45,7172217
69259;325;4,9000278;45,7164848
69387;1254;4,8355092;45,727866399999996
69382;2266;4,8235855999999995;45,7445043
69388;4380;4,8710778999999995;45,7444731
69387;1328;4,8472273999999995;45,74584
69290;2562;4,9358097999999995;45,6957121
69149;1175;4,8091543;45,7188398
69149;3742;4,8174839;45,7160982
69149;4061;4,8174097;45,7162342
69149;3362;4,8174895;45,7162602
69149;3166;4,8192067;45,7162156
69149;104;4,8193309;45,7159193
69266;2054;4,8652487;45,772558599999996
69389;3152;4,8103110000000004;45,780265
69389;655;4,8102800000000006;45,7800228
69191;676;4,8214728000000004;45,8147784
69191;1760;4,8215012999999995;45,8148314
69385;648;4,8239377999999995;45,7587822
69383;2882;4,8416481000000005;45,7610989
69387;2485;4,8217517999999995;45,7236525
69387;1199;4,8207854999999995;45,7274185
69387;3630;4,8213042999999995;45,7306505
69387;1589;4,8232178999999995;45,7359611
69387;2754;4,8329941;45,7477325
69387;4500;4,8327492;45,7474214
69387;1286;4,8340350999999995;45,7490205
69387;4315;4,8329481;45,7475219
69387;2675;4,8300695000000005;45,7446507
69387;3740;4,8325477;45,7471645
69387;2589;4,8328666;45,7475681
69387;2722;4,833062;45,7477073
69387;620;4,8334201;45,7481625
69387;1527;4,8379148999999995;45,7526273
69290;3975;4,9528517999999995;45,6947359
69149;2946;4,8072382000000005;45,7078291
69149;2717;4,8065473999999995;45,7205653
69149;970;4,8179286999999995;45,7181234
69387;2998;4,8254038999999995;45,7321218
69382;1570;4,834408;45,7561715
69382;2601;4,8344748;45,7561545
69382;123;4,8345477;45,7561355
69382;3959;4,8346259;45,7561163
69382;270;4,8346941999999995;45,7560988
69382;1649;4,8347663999999995;45,756081
69382;1590;4,8348407;45,756062
69382;488;4,8349142;45,7560439
69382;3679;4,8349820999999995;45,7560272
69382;980;4,8350564;45,7560086
69382;1633;4,8351309;45,7559902
69382;2460;4,8352045;45,7559715
69382;4135;4,8352707;45,7559555
69382;1197;4,835347;45,7559348
69117;2903;4,7440511999999995;45,8442764
69149;657;4,8007985;45,7190602
69149;319;4,8063468;45,7204417
69149;1024;4,806111;45,720588
69149;4047;4,8067439;45,7203329
69149;2288;4,8068032;45,7202559
69149;3958;4,8070072;45,7203666
69149;3590;4,8071037;45,7202694
69149;3612;4,8084674;45,7193423
69149;1609;4,8085156;45,7192952
69149;1511;4,8075629;45,7191296
69149;2743;4,8074677;45,7191854
69072;2597;4,7333853999999995;45,7893854
69387;3561;4,8484172999999995;45,7507692
69127;1138;4,7279389;45,7849765
69383;2137;4,8633807000000004;45,7509647
69266;797;4,8764215;45,7769208
69259;4007;4,8547142999999995;45,7245292
69202;4443;4,8057925;45,7298936
69142;4303;4,8047851999999995;45,7251839
69149;3223;4,8070597;45,706345999999996
69149;3147;4,8068618999999995;45,7065333
69149;3315;4,8066908999999995;45,7065993
69149;4220;4,8069825999999996;45,7063727
69266;2152;4,8864871999999995;45,7667768
69290;181;4,9429400999999995;45,6916772
69389;3849;4,8073996999999995;45,7885812
69096;4027;4,8003029999999995;45,6135308
69096;1852;4,8009395999999995;45,6139136
69259;490;4,8545767;45,724517
69382;3810;4,8320339;45,7624245
69382;4481;4,8319636;45,7622299
69029;2389;4,8950119999999995;45,7256855
69386;434;4,8449074;45,7661212
69386;503;4,8448578;45,7660931
69386;3369;4,8448742;45,7660196
69386;3506;4,8450334999999995;45,7660089
69386;401;4,8451986;45,7660506
69386;3469;4,8451864;45,7661218
69386;581;4,8451267;45,7661424
69383;3475;4,8415216;45,7627528
69383;3364;4,8415051;45,7626983
69383;1378;4,8415652;45,7627974
69273;3851;4,9032409999999995;45,6653114
69266;2252;4,8841308;45,7582217
69266;81;4,8839863999999995;45,7582387
69386;1993;4,8578738999999995;45,780317
69387;1593;4,8363420999999995;45,7429994
69386;2574;4,841846;45,7692366
69386;2316;4,8415626;45,7692106
69386;347;4,8412911;45,7691858
69386;1960;4,8423815999999995;45,7692857
69386;1801;4,8422035999999995;45,7692694
69386;2824;4,8492031;45,7690754
69382;1804;4,8351503000000005;45,7617454
69384;1342;4,8301116;45,7770345
69384;1849;4,8301452;45,7769491
69290;2927;4,9350217999999995;45,6947827
69204;1882;4,7777737;45,7163335
69383;1429;4,8453382;45,7611987
69383;1469;4,8522894999999995;45,7572933
69383;3016;4,8516224999999995;45,7573438
69384;2827;4,8353231999999995;45,7796375
69384;3438;4,8349288999999995;45,7796542
69387;215;4,8234487;45,7362591
69387;3305;4,8234949;45,7364205
69250;1951;4,7142102999999995;45,8124695
69386;4416;4,8426136;45,7680531
69386;2111;4,8425284;45,7680486
69386;4160;4,8424373;45,7680392
69266;4096;4,9179087;45,7668485
69384;2109;4,8101043;45,776315
69383;515;4,8576418;45,7575315
69384;2810;4,8344568;45,7777873
69149;1335;4,8064591;45,7204239
69149;3846;4,806192;45,7205346
69149;2382;4,8042777999999995;45,7154914
69290;3833;4,9375672999999995;45,696562
69149;3244;4,8026330999999995;45,7131615
69149;2078;4,8027201999999996;45,712977
69149;435;4,8025009999999995;45,7129442
69149;876;4,8026123;45,7129522
69149;208;4,8025868;45,7129601
69149;1693;4,8054622;45,713309699999996
69149;72;4,8177181000000004;45,7182019
69149;3174;4,8180447;45,7180226
69149;4188;4,8183585;45,7179444
69149;1242;4,8183936;45,7182705
69149;2445;4,8183191999999995;45,718274
69149;2594;4,8179099;45,7182348
69387;3806;4,8549492999999995;45,7454148
69290;1147;4,8967583999999995;45,7031843
69290;4356;4,8966563999999995;45,7033135
69385;2242;4,8281662999999995;45,7604756
69385;2172;4,8281454;45,7604393
69385;3251;4,8281877;45,7604197
69385;4045;4,828253;45,7605177
69259;2633;4,8925592;45,7181765
69386;3376;4,8640546;45,7672296
69387;1062;4,8382290999999995;45,751619
69383;1665;4,8411199;45,7626918
69386;1261;4,8405664999999996;45,7702733
69386;752;4,8405664999999996;45,770300399999996
69386;1802;4,8421731999999995;45,7748017
69282;534;5,0201297;45,7873033
69081;792;4,7678598999999995;45,7702125
69383;1313;4,8722715999999995;45,7481697
69290;1347;4,9438839;45,6912675
69382;1953;4,8338909999999995;45,760336
69381;179;4,8221236;45,771664799999996
69383;3876;4,8715665;45,7539973
69383;2011;4,8715983;45,7539526
69149;2625;4,8080929999999995;45,7069098
69149;234;4,8177718;45,7168296
69149;956;4,8177288;45,7168258
69149;2175;4,8177637;45,7169345
69149;2128;4,8177235;45,716927
69149;4287;4,8181111;45,7170581
69149;4232;4,818158;45,7170609
69149;2937;4,8181178;45,7168174
69266;1341;4,8625001999999995;45,7702913
69034;4413;4,8495561;45,800709499999996
69389;4278;4,7921686999999995;45,7675071
69290;2418;4,9472836000000004;45,6891747
69382;57;4,8176045;45,7400604
69149;3785;4,8132596;45,716696400000004
69290;4040;4,9447320999999995;45,6927495
69256;147;4,9105909;45,7892166
69256;4282;4,9104977;45,7892966
69256;2866;4,9106272;45,7893242
69256;954;4,9104984;45,7894083
69256;2183;4,9105077999999995;45,7895355
69256;274;4,9109356;45,7897614
69256;478;4,9110027;45,7895753
69290;161;4,9377382999999995;45,6966023
69290;832;4,9376926999999995;45,69668
69290;2700;4,9401925;45,696669299999996
69387;322;4,8541284000000005;45,745585
69290;4386;4,9355194000000004;45,7059522
69387;2706;4,8331447999999995;45,7366761
69387;2720;4,8333452999999995;45,7366443
69256;4192;4,9211342;45,7784428
69256;1582;4,9214675;45,7785403
69256;1361;4,9212071;45,7785761
69386;2209;4,8439303;45,7689652
69386;923;4,8556273;45,7848996
69386;2369;4,8536007;45,7848016
69386;460;4,8510832;45,7838795
69386;3566;4,852579;45,7845391
69386;1922;4,8516612;45,7840467
69386;237;4,8537905;45,7844055
69386;3390;4,8542844;45,7845343
69386;1513;4,8561448;45,785286
69386;938;4,856553;45,7853092
69386;1944;4,8561137;45,7852838
69386;3481;4,8565834;45,7853106
69386;2780;4,8567645;45,7853179
69386;1844;4,8568046;45,7853188
69386;3129;4,8572;45,7853193
69386;1369;4,857236;45,7853186
69382;2129;4,8385136;45,764862
69383;1468;4,871418;45,7476472
69383;1103;4,8713853;45,7475859
69290;3731;4,9336538999999995;45,7047286
69290;1395;4,9336424999999995;45,704818
69100;2415;4,8319545999999995;45,6896867
69383;1015;4,8633553;45,7544544
69383;4052;4,8632788;45,7544949
69383;1323;4,8634015;45,7544514
69383;2560;4,8631234;45,7546467
69383;831;4,8656719;45,7569667
69385;3171;4,8022693;45,7571719
69384;2027;4,8329045;45,7811271
69384;2495;4,8331119000000005;45,7811167
69384;2817;4,833019;45,7810805
69081;3684;4,7870677;45,7839614
69383;4385;4,8669118000000005;45,7518771
69383;4283;4,8665845999999995;45,75179
69383;4112;4,8665994999999995;45,7506084
69388;1824;4,8712371999999995;45,7446097
69266;106;4,8750596999999996;45,7791909
69275;2478;4,9685500000000005;45,7596153
69389;3509;4,8126473999999995;45,7864443
69116;3989;4,7739726000000005;45,8128775
69386;299;4,8431712000000005;45,775979
69382;2461;4,8158301;45,7452464
69382;642;4,8157251;45,7450933
69383;375;4,8409538;45,7596824
69383;3992;4,8410641;45,7621624
69383;3215;4,8772921;45,7526333
69383;1135;4,8667622999999995;45,7532101
69383;3278;4,8673785;45,753137100000004
69292;354;4,8722369;45,8217045
69292;3605;4,8714271;45,8198304
69044;603;4,7535229999999995;45,7871008
69292;2113;4,8727011000000005;45,8230493
69385;854;4,8162155;45,763314199999996
69388;2588;4,8830898;45,7417469
69088;2500;4,8464969;45,833778
69088;3067;4,8464721;45,8337485
69088;3289;4,846511;45,8337163
69088;1985;4,8467094;45,8337313
69088;829;4,846747;45,8337644
69088;3002;4,8467348999999995;45,8337915
69088;1751;4,8467282;45,8339041
69088;2151;4,8465343999999995;45,8339163
69202;1580;4,8044618;45,7457163
69202;1244;4,8044262;45,7457536
69385;1251;4,8267312;45,7587857
69385;2656;4,8237102;45,7620237
69266;3316;4,8782094;45,7624926
69266;3695;4,8781504;45,7625368
69266;719;4,8782251;45,7623664
69266;1663;4,8781365;45,7623863
69266;3037;4,8779547;45,7625083
69266;100;4,8778915;45,762562
69266;2302;4,8779231;45,7626238
69275;3579;4,9752814999999995;45,7593378
69266;108;4,8885175;45,7631244
69266;3458;4,8880292999999995;45,7628623
69266;2992;4,8811675999999995;45,7612461
69290;1796;4,9699314999999995;45,6910043
69387;1635;4,8277909999999995;45,7298708
69290;3966;4,9409980000000004;45,6922993
69290;2155;4,9406677;45,6921376
69290;2376;4,9406804;45,6923721
69290;1398;4,9406637;45,6923259
69290;3890;4,9407338;45,69241
69290;934;4,9406889;45,6942053
69290;1889;4,9406809;45,6941716
69072;334;4,7575952;45,7963288
69081;2749;4,7549532;45,7862587
69044;617;4,7443466999999995;45,778331
69081;2647;4,7579370999999995;45,7958882
69233;1726;4,8239364;45,8374088
69233;2077;4,8238954;45,8374781
69385;335;4,8122489999999996;45,7640339
69382;2290;4,8153394;45,7400245
69382;2020;4,8154218;45,7400657
69382;814;4,8151890999999996;45,7401631
69382;4412;4,8149988;45,7402426
69382;1792;4,8150305;45,7401542
69382;2042;4,8150362;45,740227
69382;3200;4,8152342;45,7401442
69382;1098;4,8150607999999995;45,7401415
69382;2651;4,8152636;45,7400563
69382;157;4,8152661;45,7401308
69382;471;4,8153844;45,7400814
69382;1671;4,8152963;45,7400426
69381;586;4,8322567;45,7716704
69381;2738;4,8322711;45,7717261
69381;2385;4,8323944999999995;45,77188
69381;2907;4,8320229999999995;45,7719164
69381;465;4,8318791999999995;45,7720453
69381;1765;4,8320001999999995;45,7722677
69034;3697;4,8491765000000004;45,7948019
69034;1851;4,8483865999999995;45,7945233
69381;284;4,8376721;45,7731104
69381;544;4,8376379;45,7730617
69381;1438;4,8377973999999995;45,7731323
69381;192;4,8377505;45,7731482
69381;4004;4,8377921;45,7732853
69381;4127;4,8377612;45,7732418
69381;313;4,837894;45,7734396
69381;1956;4,8379255;45,7734855
69381;3312;4,8365599;45,7714818
69381;3360;4,836576;45,7715184
69381;1516;4,8365947;45,7715621
69383;716;4,8816275000000005;45,7526799
69040;3508;4,7880690999999995;45,7956043
69040;148;4,7846191000000005;45,7959804
69388;4215;4,8830100000000005;45,7323387
69388;1318;4,8735357;45,7343826
69388;3726;4,8736348;45,7343514
69388;3974;4,8737824;45,7341114
69388;290;4,8645261;45,7455527
69388;4395;4,864525;45,7455642
69383;4028;4,8879558;45,7445362
69387;1421;4,8355809;45,7379807
69387;3674;4,8351378;45,7380719
69381;3519;4,8383148;45,7703759
69381;3753;4,8383189;45,7705178
69388;2929;4,8630451;45,7465593
69388;806;4,8630503;45,7465336
69388;3419;4,8630537;45,7466109
69388;306;4,8630723;45,7466419
69388;999;4,8630975;45,746669
69388;314;4,8631709;45,7467044
69388;2541;4,8632185;45,7467135
69381;114;4,8329208999999995;45,76619
69381;3025;4,8327618999999995;45,7661774
69034;818;4,8338605999999995;45,7859651
69034;744;4,8339068;45,7860019
69034;2631;4,833977;45,7860613
69034;2709;4,8339254;45,7860178
69388;156;4,8630446;45,7465854
69091;65;4,7701156000000005;45,5917264
69149;3952;4,8080476999999995;45,7138638
69149;1430;4,8059031999999995;45,7113481
69259;1931;4,8762765;45,6976737
69389;199;4,8247993000000005;45,7950284
69389;1023;4,8079982999999995;45,7779595
69388;1556;4,8605675999999995;45,7485175
69388;4458;4,8606461;45,748499699999996
69385;1384;4,8291179;45,7658257
69276;2876;4,8560064;45,6694534
69276;4175;4,8560365;45,6694642
69276;2228;4,855914;45,6691767
69276;1451;4,8558769999999996;45,6691213
69276;4142;4,8562059;45,6690449
69276;3586;4,8560780999999995;45,6691057
69276;2080;4,8561204;45,6695078
69276;2507;4,8561543;45,6695808
69286;4290;4,9099284999999995;45,8345298
69388;2277;4,8786271;45,7301281
69384;2066;4,8300625;45,7750167
69384;441;4,8300193;45,7749849
69384;1648;4,8300757;45,7751397
69381;4346;4,8365882;45,771109
69381;3246;4,8329299;45,7743103
69381;3005;4,8326885;45,7742962
69381;1964;4,832526;45,7742812
69381;683;4,8324575;45,7742777
69384;3279;4,8278827;45,7780787
69384;725;4,8279191;45,7780743
69384;1961;4,8279477;45,7780705
69266;4279;4,8857005000000004;45,7610753
69034;2652;4,8448934999999995;45,7834163
69381;2851;4,8207553999999995;45,7685513
69385;4441;4,8127569999999995;45,7580957
69385;1639;4,8127756999999995;45,7581329
69266;621;4,8941403999999995;45,7547849
69266;3772;4,8942271999999996;45,7547869
69266;984;4,8943907;45,7547054
69384;3416;4,8149394999999995;45,7758276
69384;1060;4,8351109999999995;45,7746828
69259;3783;4,9012023;45,7128823
69386;4494;4,8495944;45,7825166
69386;4295;4,8496513;45,782548
69386;1415;4,8497057;45,7825805
69386;4164;4,8497419;45,7825998
69381;4452;4,8364172;45,7706185
69384;1247;4,8306598;45,7812398
69384;2628;4,8308137;45,7812269
69384;2561;4,8307103;45,781333599999996
69386;2591;4,8588489;45,7845272
69381;955;4,8315719999999995;45,7719623
69386;4252;4,8659573;45,7641394
69386;2654;4,8659631;45,7640313
69386;849;4,8660507;45,7638499
69386;560;4,8660267;45,7638505
69386;447;4,8659646;45,7639137
69386;2685;4,8660987;45,7640314
69386;836;4,866103;45,7639173
69386;2536;4,8661036;45,7641484
69386;571;4,8660794;45,7642223
69386;1426;4,8473866999999995;45,7642841
69386;1932;4,8472159999999995;45,7641814
69384;2782;4,833727;45,7746358
69384;2319;4,8337271;45,7746477
69384;419;4,8343975;45,7746988
69384;4073;4,8343973;45,7746874
69386;851;4,8531016000000005;45,7768661
69384;28;4,8248879;45,7740009
69384;2767;4,8249446;45,774065
69384;286;4,8248581999999995;45,7740699
69266;1167;4,9136278;45,7668053
69386;941;4,8425924;45,769103
69386;3173;4,8425043;45,7690971
69386;2783;4,8426145;45,7689791
69386;2757;4,8425318;45,7689724
69386;4233;4,8427326;45,7690796
69386;2013;4,8424391;45,7689649
69386;1102;4,8423485;45,7689575
69386;579;4,8423225;45,7690821
69386;2859;4,8423717;45,7688332
69386;1855;4,8425462;45,7688489
69386;3539;4,8426336;45,768858
69386;4296;4,8424602;45,7688423
69034;3187;4,8388592;45,7931825
69034;3604;4,8387674;45,7932222
69034;2174;4,838804;45,7932649
69034;3929;4,8388922;45,7932277
69034;2245;4,8234763;45,7916546
69034;2492;4,8235784;45,7917031
69389;3122;4,8297723999999995;45,7992272
69034;1048;4,8285105999999995;45,7937849
69290;403;4,9339835999999995;45,7084769
69381;2653;4,8365963;45,7711458
69381;4497;4,8363071;45,7711848
69381;336;4,8364404;45,7711699
69389;875;4,7934327;45,7865907
69389;2995;4,7935259;45,7865827
69389;3134;4,7936808;45,7865439
69389;761;4,7965541;45,7863358
69389;3869;4,7963857999999995;45,7863503
69389;2566;4,7962202;45,7863629
69389;3426;4,7960532;45,786377
69389;2265;4,7958876;45,7863882
69389;1607;4,7955556999999995;45,7864148
69389;445;4,7957173;45,7864032
69389;696;4,7945646;45,786501799999996
69389;2082;4,8014619;45,7888664
69389;819;4,8015732;45,788822
69389;3414;4,8016866;45,7887785
69389;2741;4,8016711;45,7891198
69389;315;4,8017268;45,789096
69389;975;4,8017845;45,7890726
69389;4482;4,8018984;45,7890305
69389;3920;4,8020681;45,7874202
69389;3940;4,8020487;45,7873856
69389;2067;4,7964777;45,763965999999996
69381;2336;4,8346325;45,7728808
69389;746;4,8193227;45,7663811
69387;2952;4,8249376999999996;45,7324764
69034;855;4,8488188999999995;45,7914788
69259;800;4,8815124999999995;45,7126269
69383;2825;4,8630786;45,7487344
69383;2119;4,863094;45,7487399
69383;4336;4,8630844;45,7487695
69383;1689;4,8630902;45,748812
69383;4133;4,8630908;45,7488272
69383;572;4,8631051;45,7488216
69383;449;4,8631516999999995;45,7488209
69383;3707;4,8631819;45,7488198
69383;204;4,8631983;45,7488194
69383;939;4,8631962;45,7488076
69387;1776;4,8224298999999995;45,724325
69266;2227;4,890908;45,7596221
69388;1686;4,8696108;45,7299145
69266;1553;4,8913734;45,755977
69266;4116;4,8913811;45,7559371
69387;2805;4,8431819;45,7294347
69266;2895;4,896434;45,759998
69266;1142;4,8964758;45,7600021
69271;1540;4,9723355;45,7389646
69271;1487;4,9704090999999995;45,7401536
69382;3752;4,8161449;45,7455001
69382;229;4,8163112;45,7457001
69389;4182;4,8132556;45,7883068
69389;963;4,8132189;45,7882652
69266;448;4,8951907;45,7616826
69266;3461;4,8952041;45,7616443
69266;2889;4,8951686;45,7615839
69266;3927;4,8950814;45,7616648
69266;1269;4,8939248;45,7623106
69266;4392;4,894046;45,7622607
69266;3687;4,8660765999999995;45,7808843
69266;1745;4,8685249;45,7812826
69266;1874;4,8684937;45,7812759
69266;796;4,8680848999999995;45,7811838
69266;174;4,8677942;45,7811178
69266;2194;4,8674982;45,7810517
69266;893;4,8672023;45,7809846
69266;4401;4,8669163;45,7809199
69207;2231;4,8027614;45,8834575
69207;518;4,8027665;45,8834253
69199;3383;4,8544979999999995;45,7019674
69266;1557;4,8821518;45,7676785
69266;789;4,8824067;45,7677404
69266;4235;4,8824527;45,7677434
69266;3471;4,8823612;45,7677374
69250;2274;4,7153393;45,814137099999996
69046;794;4,7884042;45,6470142
69046;487;4,7885139;45,6470107
69046;1106;4,7884049;45,6469228
69046;248;4,7947980999999995;45,6450261
69046;163;4,7932351;45,6445889
69381;2878;4,8141969;45,7698247
69381;2857;4,8143842;45,7694267
69384;3811;4,8135525;45,7713738
69381;1756;4,8137591;45,7710979
69384;4434;4,8134619;45,7715838
69384;1343;4,8134768;45,7715567
69381;2716;4,8153787999999995;45,768318
69381;1127;4,8142326;45,7697568
69381;827;4,8141498;45,7699047
69381;550;4,8136811999999995;45,7710915
69384;1406;4,813393;45,771734
69381;3400;4,8148717;45,768743
69384;3135;4,8134035;45,7719675
69381;883;4,8138096;45,7709006
69381;1218;4,8147986;45,7688424
69384;4430;4,8135957;45,7712791
69381;44;4,8138561;45,7707763
69381;260;4,8152413;45,7684106
69381;3090;4,8153369999999995;45,7683499
69381;3448;4,8137807;45,7710029
69385;2953;4,8232365999999995;45,760675
69384;1619;4,8101861;45,7770772
69389;2606;4,8120665;45,7712689
69384;1899;4,8102232;45,7772826
69384;2974;4,8102686;45,7774871
69384;753;4,810481;45,7782628
69384;2693;4,8110086;45,7789326
69384;4297;4,8122939;45,7731737
69384;1957;4,8122527;45,7732089
69384;3623;4,8103242999999996;45,777851
69384;2095;4,8103673;45,7779727
69384;3118;4,8122012;45,7732337
69384;1935;4,8101522;45,7768694
69384;3095;4,8103047;45,7777502
69389;622;4,8079096;45,7808427
69389;41;4,8076828;45,7809415
69389;2075;4,8087796;45,7804441
69389;2206;4,8087885;45,7803986
69389;4343;4,8074151;45,7810664
69389;587;4,8086128;45,7805222
69389;3627;4,8073286;45,7811071
69389;4;4,8082063999999995;45,7807059
69389;3953;4,8084235;45,7806073
69389;2542;4,8077656;45,7809089
69386;4506;4,8412998;45,7691059
69386;4507;4,8583468;45,7672387
69383;4508;4,8407733;45,7626552
69259;4509;4,8826796;45,7182538
69386;4510;4,8528769;45,7765564
69382;4511;4,8327931;45,7581416
69382;4512;4,8319452;45,7596484
69256;4513;4,9208174;45,781662
69382;4514;4,8317024;45,7572988
69259;4515;4,8988794;45,715426
69029;4516;4,9036995999999995;45,7467057
69386;4517;4,8447473;45,7767157
69386;4518;4,8527499;45,7748014
69029;4519;4,9051618;45,722751099999996
69034;4520;4,8492145;45,7943731
69256;4521;4,9258863999999996;45,7765999
69259;4522;4,8586305;45,7245042
69386;4523;4,8583684;45,7845537
69091;4524;4,7747957;45,5862771
69386;4525;4,84133;45,7684125
69256;4526;4,9158447;45,7841204
69385;4527;4,8157054;45,7588468
69256;4528;4,9275908;45,7870825
69385;4529;4,829255;45,7632865
69388;4530;4,8708428;45,7280913
69034;4531;4,8680149;45,7987766
69029;4532;4,9011032;45,7219378
69386;4533;4,8511416;45,7752129
69256;4534;4,9111398;45,7865556
69290;4535;4,9428519;45,6926113
69386;4536;4,8428137;45,7685663
69382;4537;4,8282637;45,750962799999996
69256;4538;4,9235915;45,7776865
69388;4539;4,8530345;45,7271019
69266;4540;4,8700063;45,7826784
69204;4541;4,7779279;45,7162621
69384;4542;4,8198786;45,7793641
69386;4543;4,8423105;45,7682156
69384;4544;4,8131045;45,7748146
69266;4545;4,870157;45,7826636
69259;4546;4,858889;45,7247905
69266;4547;4,8704001;45,7830064
69244;4548;4,7720756;45,7586882
69386;4549;4,8555053;45,7832949
69266;4550;4,8658544;45,7737555
69034;4551;4,8605001;45,8105803
69266;4552;4,8810351;45,773273
69256;4553;4,9200713;45,7706934
69384;4554;4,8300516;45,7751038
69259;4555;4,9010125;45,7127281
69383;4556;4,8795158999999995;45,7433027
69046;4557;4,7966108;45,6466888
69386;4558;4,8504138;45,7807483
69386;4559;4,8495487;45,7774131
69034;4560;4,8673006999999995;45,7989932
69386;4561;4,8459975;45,7789974
69256;4562;4,929117;45,7771315
69384;4563;4,8368044;45,7752593
69271;4564;4,9580078;45,7281031
69382;4565;4,8300936;45,7573554
69386;4566;4,8415917;45,7690237
69029;4567;4,897683;45,7238107
69149;4568;4,8118147;45,7136077
69382;4569;4,8320837;45,756856
69384;4570;4,8127899;45,7748565
69276;4571;4,856165;45,6697514
69168;4572;4,8334115;45,8389508
69386;4573;4,8483497;45,7797105
69386;4574;4,8417104;45,7688899
69387;4575;4,8364861;45,7470946
69069;4576;4,7235982;45,7466596
69286;4577;4,8931644;45,8280946
69029;4578;4,9035247;45,730072
69386;4579;4,8414411;45,7691369
69389;4580;4,7923327;45,7850597
69382;4581;4,832904;45,75811
69382;4582;4,8228359;45,7448363
69256;4583;4,9088466;45,7862779
69386;4584;4,8416748;45,7681005
69259;4585;4,9073442;45,7192809
69266;4586;4,8707246;45,7830752
69256;4587;4,9236417;45,7778127
69386;4588;4,8450744;45,766261
69383;4589;4,8450289;45,7571373
69266;4590;4,8702016;45,7829573
69386;4591;4,8420895999999995;45,7684242
69256;4592;4,9162972;45,7852992
69389;4593;4,8078541999999995;45,7807804
69259;4594;4,8998302;45,715771
69033;4595;4,8673426;45,8509518
69382;4596;4,8181438;45,7399934
69382;4597;4,8316569;45,7550977
69383;4598;4,8812207999999995;45,7433501
69259;4599;4,9043107;45,7180334
69385;4600;4,8155328;45,7587944
69259;4601;4,8844258;45,7189163
69384;4602;4,8326519999999995;45,7772729
69029;4603;4,8970538;45,7452064
69382;4604;4,8304927;45,7582592
69386;4605;4,8417218;45,7688366
69259;4606;4,8801134;45,6941789
69029;4607;4,907677;45,7238117
69386;4608;4,8523699;45,7847366
69256;4609;4,9175228;45,7828695
69383;4610;4,8406326;45,7615388
69382;4611;4,8320037;45,7584538
69386;4612;4,8537409;45,7840098
69293;4613;4,8706537;45,8374837
69386;4614;4,8573482;45,7739273
69256;4615;4,9221506;45,7798441
69266;4616;4,8702847;45,782977
69389;4617;4,805613;45,773727
69383;4618;4,8517649;45,761233
69382;4619;4,8315731;45,7551157
69089;4620;4,762221;45,7368713
69259;4621;4,8811639;45,7175382
69382;4622;4,8320676;45,7573562
69259;4623;4,8842108;45,7188431
69384;4624;4,8296842;45,7748493
69386;4625;4,8587052;45,767147
69383;4626;4,8451988;45,7568774
69385;4627;4,8137605;45,7631067
69383;4628;4,8764914;45,7482026
69256;4629;4,9338759;45,7754777
69383;4630;4,8418313;45,7609987
69386;4631;4,8492286;45,7827356
69256;4632;4,915571;45,7885621
69384;4633;4,8211403;45,7735519
69071;4634;4,8134183;45,8679154
69386;4635;4,8574369;45,7656692
69383;4636;4,8758588;45,748385
69384;4637;4,8315163;45,777512
69386;4638;4,8553908;45,7847504
69382;4639;4,8362851;45,7636054
69259;4640;4,8810365000000004;45,7176655
69381;4641;4,8363786;45,7715086
69388;4642;4,8689792;45,7368502
69386;4643;4,8506801;45,7811697
69259;4644;4,8956726;45,716765
69068;4645;4,8280747999999996;45,8461108
69386;4646;4,8506678999999995;45,7648302
69387;4647;4,8576174;45,7473513
69259;4648;4,9007555;45,7168413
69387;4649;4,8302035;45,7302486
69029;4650;4,9029284;45,7228381
69386;4651;4,8584392;45,7762388
69034;4652;4,8493782;45,7945631
69383;4653;4,8518406;45,7608483
69382;4654;4,8311133;45,7571526
69384;4655;4,8320696;45,7751783
69266;4656;4,870046;45,7829222
69382;4657;4,8319894;45,7598449
69034;4658;4,8409602;45,7972239
69290;4659;4,942581;45,6924277
69266;4660;4,8867366;45,7583881
69386;4661;4,8542987;45,7846595
69383;4662;4,8408523;45,7601742
69029;4663;4,8996978;45,7232249
69266;4664;4,870158;45,7826339
69384;4665;4,8307724;45,7775221
69386;4666;4,8584568;45,7755867
69382;4667;4,8327155;45,7581597
69386;4668;4,8466661;45,7797625
69386;4669;4,8451492;45,7660173
69383;4670;4,8763753;45,7482283
69386;4671;4,8518338;45,7845159
69381;4672;4,8281424;45,7681706
69029;4673;4,901532;45,7453806
69386;4674;4,8566495;45,7846471
69389;4675;4,7930156;45,7837607
69386;4676;4,853215;45,7852762
69382;4677;4,8304048;45,7575637
69386;4678;4,8580258;45,7847281
69386;4679;4,8560912;45,7842035
69382;4680;4,8281065;45,7510436
69382;4681;4,8301019;45,7576157
69259;4682;4,902322;45,7157043
69382;4683;4,8308802;45,757233
69029;4684;4,9033986;45,7300439
69385;4685;4,8235278;45,7536287
69290;4686;4,9427634;45,6926469
69034;4687;4,8483902;45,7946761
